total reward, running mean
51.000000, 43.592550
44.000000, 43.596625
50.000000, 43.660659
51.000000, 43.734052
50.000000, 43.796712
51.000000, 43.868745
51.000000, 43.940057
51.000000, 44.010656
51.000000, 44.080550
51.000000, 44.149744
51.000000, 44.218247
51.000000, 44.286065
51.000000, 44.353204
51.000000, 44.419672
51.000000, 44.485475
52.000000, 44.560620
51.000000, 44.625014
51.000000, 44.688764
33.000000, 44.571876
51.000000, 44.636158
51.000000, 44.699796
48.000000, 44.732798
51.000000, 44.795470
51.000000, 44.857515
51.000000, 44.918940
51.000000, 44.979751
51.000000, 45.039953
51.000000, 45.099554
30.000000, 44.948558
51.000000, 45.009073
51.000000, 45.068982
41.000000, 45.028292
51.000000, 45.088009
51.000000, 45.147129
52.000000, 45.215658
51.000000, 45.273501
51.000000, 45.330766
51.000000, 45.387459
51.000000, 45.443584
51.000000, 45.499148
51.000000, 45.554157
51.000000, 45.608615
52.000000, 45.672529
51.000000, 45.725804
52.000000, 45.788546
51.000000, 45.840660
52.000000, 45.902254
51.000000, 45.953231
51.000000, 46.003699
51.000000, 46.053662
51.000000, 46.103125
52.000000, 46.162094
52.000000, 46.220473
52.000000, 46.278268
52.000000, 46.335486
52.000000, 46.392131
51.000000, 46.438209
52.000000, 46.493827
52.000000, 46.548889
52.000000, 46.603400
52.000000, 46.657366
52.000000, 46.710792
52.000000, 46.763685
51.000000, 46.806048
52.000000, 46.857987
52.000000, 46.909407
52.000000, 46.960313
51.000000, 47.000710
52.000000, 47.050703
51.000000, 47.090196
52.000000, 47.139294
51.000000, 47.177901
52.000000, 47.226122
52.000000, 47.273861
52.000000, 47.321122
24.000000, 47.087911
52.000000, 47.137032
52.000000, 47.185662
20.000000, 46.913805
52.000000, 46.964667
52.000000, 47.015020
52.000000, 47.064870
52.000000, 47.114221
52.000000, 47.163079
52.000000, 47.211448
52.000000, 47.259334
52.000000, 47.306741
51.000000, 47.343673
3.000000, 46.900236
52.000000, 46.951234
52.000000, 47.001722
52.000000, 47.051704
51.000000, 47.091187
52.000000, 47.140276
7.000000, 46.738873
14.000000, 46.411484
52.000000, 46.467369
52.000000, 46.522696
52.000000, 46.577469
52.000000, 46.631694
51.000000, 46.675377
51.000000, 46.718623
51.000000, 46.761437
51.000000, 46.803823
52.000000, 46.855784
51.000000, 46.897227
52.000000, 46.948254
51.000000, 46.988772
52.000000, 47.038884
52.000000, 47.088495
51.000000, 47.127610
52.000000, 47.176334
52.000000, 47.224571
51.000000, 47.262325
52.000000, 47.309702
52.000000, 47.356605
34.000000, 47.223039
52.000000, 47.270808
52.000000, 47.318100
51.000000, 47.354919
52.000000, 47.401370
52.000000, 47.447356
51.000000, 47.482883
51.000000, 47.518054
52.000000, 47.562873
28.000000, 47.367245
52.000000, 47.413572
35.000000, 47.289437
51.000000, 47.326542
51.000000, 47.363277
51.000000, 47.399644
52.000000, 47.445648
52.000000, 47.491191
52.000000, 47.536279
52.000000, 47.580916
52.000000, 47.625107
52.000000, 47.668856
52.000000, 47.712168
52.000000, 47.755046
52.000000, 47.797495
52.000000, 47.839520
52.000000, 47.881125
15.000000, 47.552314
51.000000, 47.586791
52.000000, 47.630923
52.000000, 47.674614
52.000000, 47.717868
52.000000, 47.760689
52.000000, 47.803082
52.000000, 47.845051
52.000000, 47.886601
52.000000, 47.927735
52.000000, 47.968457
52.000000, 48.008773
52.000000, 48.048685
52.000000, 48.088198
52.000000, 48.127316
52.000000, 48.166043
52.000000, 48.204383
52.000000, 48.242339
52.000000, 48.279915
52.000000, 48.317116
52.000000, 48.353945
52.000000, 48.390406
51.000000, 48.416502
52.000000, 48.452337
52.000000, 48.487813
51.000000, 48.512935
52.000000, 48.547806
51.000000, 48.572328
52.000000, 48.606604
52.000000, 48.640538
52.000000, 48.674133
52.000000, 48.707392
51.000000, 48.730318
52.000000, 48.763015
52.000000, 48.795384
52.000000, 48.827431
52.000000, 48.859156
52.000000, 48.890565
52.000000, 48.921659
52.000000, 48.952442
52.000000, 48.982918
52.000000, 49.013089
52.000000, 49.042958
52.000000, 49.072528
52.000000, 49.101803
51.000000, 49.120785
51.000000, 49.139577
52.000000, 49.168181
51.000000, 49.186500
51.000000, 49.204635
52.000000, 49.232588
51.000000, 49.250262
52.000000, 49.277760
52.000000, 49.304982
52.000000, 49.331932
52.000000, 49.358613
52.000000, 49.385027
50.000000, 49.391177
52.000000, 49.417265
52.000000, 49.443092
52.000000, 49.468661
52.000000, 49.493975
52.000000, 49.519035
52.000000, 49.543845
50.000000, 49.548406
50.000000, 49.552922
51.000000, 49.567393
51.000000, 49.581719
50.000000, 49.585902
51.000000, 49.600043
51.000000, 49.614042
52.000000, 49.637902
52.000000, 49.661523
52.000000, 49.684908
52.000000, 49.708059
52.000000, 49.730978
51.000000, 49.743668
52.000000, 49.766231
52.000000, 49.788569
52.000000, 49.810683
52.000000, 49.832577
51.000000, 49.844251
52.000000, 49.865808
52.000000, 49.887150
52.000000, 49.908279
52.000000, 49.929196
52.000000, 49.949904
52.000000, 49.970405
52.000000, 49.990701
52.000000, 50.010794
52.000000, 50.030686
52.000000, 50.050379
52.000000, 50.069875
52.000000, 50.089177
52.000000, 50.108285
52.000000, 50.127202
52.000000, 50.145930
52.000000, 50.164471
52.000000, 50.182826
52.000000, 50.200998
52.000000, 50.218988
52.000000, 50.236798
52.000000, 50.254430
52.000000, 50.271886
52.000000, 50.289167
52.000000, 50.306275
52.000000, 50.323212
52.000000, 50.339980
52.000000, 50.356580
52.000000, 50.373015
52.000000, 50.389284
52.000000, 50.405392
52.000000, 50.421338
52.000000, 50.437124
52.000000, 50.452753
52.000000, 50.468226
51.000000, 50.473543
52.000000, 50.488808
52.000000, 50.503920
52.000000, 50.518881
52.000000, 50.533692
52.000000, 50.548355
52.000000, 50.562871
52.000000, 50.577243
52.000000, 50.591470
52.000000, 50.605555
52.000000, 50.619500
52.000000, 50.633305
52.000000, 50.646972
52.000000, 50.660502
52.000000, 50.673897
52.000000, 50.687158
52.000000, 50.700287
52.000000, 50.713284
52.000000, 50.726151
52.000000, 50.738889
52.000000, 50.751500
52.000000, 50.763985
52.000000, 50.776346
52.000000, 50.788582
52.000000, 50.800696
11.000000, 50.402689
51.000000, 50.408662
51.000000, 50.414576
51.000000, 50.420430
52.000000, 50.436226
52.000000, 50.451864
52.000000, 50.467345
52.000000, 50.482671
52.000000, 50.497845
52.000000, 50.512866
52.000000, 50.527738
52.000000, 50.542460
51.000000, 50.547036
52.000000, 50.561565
52.000000, 50.575950
52.000000, 50.590190
52.000000, 50.604288
52.000000, 50.618245
52.000000, 50.632063
52.000000, 50.645742
52.000000, 50.659285
52.000000, 50.672692
52.000000, 50.685965
52.000000, 50.699105
52.000000, 50.712114
52.000000, 50.724993
52.000000, 50.737743
52.000000, 50.750366
52.000000, 50.762862
52.000000, 50.775234
52.000000, 50.787481
52.000000, 50.799606
52.000000, 50.811610
52.000000, 50.823494
52.000000, 50.835259
52.000000, 50.846907
52.000000, 50.858438
52.000000, 50.869853
52.000000, 50.881155
52.000000, 50.892343
52.000000, 50.903420
52.000000, 50.914386
52.000000, 50.925242
52.000000, 50.935989
52.000000, 50.946629
51.000000, 50.947163
52.000000, 50.957691
52.000000, 50.968115
51.000000, 50.968433
52.000000, 50.978749
52.000000, 50.988962
52.000000, 50.999072
51.000000, 50.999081
52.000000, 51.009090
52.000000, 51.019000
52.000000, 51.028810
52.000000, 51.038521
52.000000, 51.048136
52.000000, 51.057655
52.000000, 51.067078
52.000000, 51.076408
52.000000, 51.085643
52.000000, 51.094787
52.000000, 51.103839
52.000000, 51.112801
52.000000, 51.121673
52.000000, 51.130456
52.000000, 51.139151
52.000000, 51.147760
52.000000, 51.156282
52.000000, 51.164720
52.000000, 51.173072
52.000000, 51.181342
52.000000, 51.189528
52.000000, 51.197633
52.000000, 51.205657
52.000000, 51.213600
52.000000, 51.221464
52.000000, 51.229249
52.000000, 51.236957
52.000000, 51.244587
52.000000, 51.252141
52.000000, 51.259620
52.000000, 51.267024
52.000000, 51.274354
52.000000, 51.281610
52.000000, 51.288794
52.000000, 51.295906
52.000000, 51.302947
52.000000, 51.309917
52.000000, 51.316818
52.000000, 51.323650
52.000000, 51.330414
52.000000, 51.337109
52.000000, 51.343738
52.000000, 51.350301
52.000000, 51.356798
52.000000, 51.363230
52.000000, 51.369598
52.000000, 51.375902
52.000000, 51.382143
52.000000, 51.388321
52.000000, 51.394438
52.000000, 51.400494
52.000000, 51.406489
52.000000, 51.412424
52.000000, 51.418300
52.000000, 51.424117
52.000000, 51.429875
52.000000, 51.435577
52.000000, 51.441221
52.000000, 51.446809
51.000000, 51.442341
52.000000, 51.447917
52.000000, 51.453438
52.000000, 51.458904
52.000000, 51.464315
52.000000, 51.469672
52.000000, 51.474975
52.000000, 51.480225
52.000000, 51.485423
52.000000, 51.490569
52.000000, 51.495663
52.000000, 51.500706
52.000000, 51.505699
52.000000, 51.510642
52.000000, 51.515536
52.000000, 51.520380
52.000000, 51.525177
49.000000, 51.499925
52.000000, 51.504926
52.000000, 51.509876
52.000000, 51.514778
52.000000, 51.519630
52.000000, 51.524434
52.000000, 51.529189
52.000000, 51.533897
52.000000, 51.538558
52.000000, 51.543173
52.000000, 51.547741
52.000000, 51.552264
52.000000, 51.556741
52.000000, 51.561174
52.000000, 51.565562
52.000000, 51.569906
52.000000, 51.574207
52.000000, 51.578465
52.000000, 51.582680
52.000000, 51.586854
52.000000, 51.590985
52.000000, 51.595075
52.000000, 51.599124
51.000000, 51.593133
52.000000, 51.597202
52.000000, 51.601230
52.000000, 51.605218
52.000000, 51.609165
52.000000, 51.613074
52.000000, 51.616943
52.000000, 51.620774
52.000000, 51.624566
52.000000, 51.628320
52.000000, 51.632037
52.000000, 51.635717
52.000000, 51.639359
52.000000, 51.642966
52.000000, 51.646536
52.000000, 51.650071
52.000000, 51.653570
52.000000, 51.657034
52.000000, 51.660464
52.000000, 51.663859
52.000000, 51.667221
52.000000, 51.670549
52.000000, 51.673843
52.000000, 51.677105
52.000000, 51.680334
52.000000, 51.683530
52.000000, 51.686695
52.000000, 51.689828
52.000000, 51.692930
52.000000, 51.696000
52.000000, 51.699040
52.000000, 51.702050
51.000000, 51.695030
52.000000, 51.698079
52.000000, 51.701098
52.000000, 51.704088
52.000000, 51.707047
52.000000, 51.709976
52.000000, 51.712876
52.000000, 51.715748
52.000000, 51.718590
52.000000, 51.721404
52.000000, 51.724190
52.000000, 51.726948
52.000000, 51.729679
52.000000, 51.732382
52.000000, 51.735058
52.000000, 51.737708
52.000000, 51.740331
52.000000, 51.742927
52.000000, 51.745498
52.000000, 51.748043
52.000000, 51.750563
52.000000, 51.753057
52.000000, 51.755526
52.000000, 51.757971
52.000000, 51.760391
52.000000, 51.762787
52.000000, 51.765160
52.000000, 51.767508
52.000000, 51.769833
51.000000, 51.762135
51.000000, 51.754513
52.000000, 51.756968
52.000000, 51.759398
52.000000, 51.761804
52.000000, 51.764186
52.000000, 51.766545
52.000000, 51.768879
52.000000, 51.771190
52.000000, 51.773478
52.000000, 51.775744
52.000000, 51.777986
52.000000, 51.780206
52.000000, 51.782404
52.000000, 51.784580
52.000000, 51.786734
52.000000, 51.788867
52.000000, 51.790978
52.000000, 51.793069
52.000000, 51.795138
52.000000, 51.797187
52.000000, 51.799215
52.000000, 51.801223
52.000000, 51.803210
52.000000, 51.805178
52.000000, 51.807126
52.000000, 51.809055
52.000000, 51.810965
52.000000, 51.812855
52.000000, 51.814726
52.000000, 51.816579
52.000000, 51.818413
52.000000, 51.820229
52.000000, 51.822027
52.000000, 51.823807
52.000000, 51.825569
52.000000, 51.827313
52.000000, 51.829040
52.000000, 51.830749
52.000000, 51.832442
52.000000, 51.834117
52.000000, 51.835776
52.000000, 51.837419
52.000000, 51.839044
52.000000, 51.840654
52.000000, 51.842247
52.000000, 51.843825
52.000000, 51.845387
52.000000, 51.846933
52.000000, 51.848463
52.000000, 51.849979
52.000000, 51.851479
52.000000, 51.852964
52.000000, 51.854435
52.000000, 51.855890
52.000000, 51.857331
52.000000, 51.858758
52.000000, 51.860170
52.000000, 51.861569
52.000000, 51.862953
52.000000, 51.864324
52.000000, 51.865680
52.000000, 51.867024
52.000000, 51.868353
52.000000, 51.869670
52.000000, 51.870973
52.000000, 51.872263
52.000000, 51.873541
52.000000, 51.874805
52.000000, 51.876057
52.000000, 51.877297
52.000000, 51.878524
51.000000, 51.869738
52.000000, 51.871041
52.000000, 51.872331
52.000000, 51.873607
52.000000, 51.874871
52.000000, 51.876123
52.000000, 51.877361
52.000000, 51.878588
52.000000, 51.879802
52.000000, 51.881004
52.000000, 51.882194
52.000000, 51.883372
52.000000, 51.884538
52.000000, 51.885693
52.000000, 51.886836
52.000000, 51.887967
52.000000, 51.889088
52.000000, 51.890197
52.000000, 51.891295
52.000000, 51.892382
52.000000, 51.893458
52.000000, 51.894524
52.000000, 51.895578
52.000000, 51.896623
52.000000, 51.897656
52.000000, 51.898680
51.000000, 51.889693
52.000000, 51.890796
52.000000, 51.891888
52.000000, 51.892969
52.000000, 51.894040
52.000000, 51.895099
52.000000, 51.896148
52.000000, 51.897187
52.000000, 51.898215
52.000000, 51.899233
52.000000, 51.900240
52.000000, 51.901238
52.000000, 51.902226
52.000000, 51.903203
52.000000, 51.904171
52.000000, 51.905130
52.000000, 51.906078
52.000000, 51.907017
52.000000, 51.907947
52.000000, 51.908868
52.000000, 51.909779
52.000000, 51.910681
52.000000, 51.911575
52.000000, 51.912459
52.000000, 51.913334
52.000000, 51.914201
52.000000, 51.915059
52.000000, 51.915908
51.000000, 51.906749
52.000000, 51.907682
52.000000, 51.908605
52.000000, 51.909519
52.000000, 51.910424
52.000000, 51.911319
52.000000, 51.912206
52.000000, 51.913084
52.000000, 51.913953
52.000000, 51.914814
52.000000, 51.915666
52.000000, 51.916509
52.000000, 51.917344
52.000000, 51.918170
52.000000, 51.918989
52.000000, 51.919799
52.000000, 51.920601
52.000000, 51.921395
51.000000, 51.912181
52.000000, 51.913059
52.000000, 51.913928
52.000000, 51.914789
52.000000, 51.915641
52.000000, 51.916485
52.000000, 51.917320
52.000000, 51.918147
52.000000, 51.918965
52.000000, 51.919776
52.000000, 51.920578
52.000000, 51.921372
52.000000, 51.922158
52.000000, 51.922937
52.000000, 51.923708
52.000000, 51.924470
52.000000, 51.925226
52.000000, 51.925973
52.000000, 51.926714
52.000000, 51.927447
52.000000, 51.928172
52.000000, 51.928890
52.000000, 51.929602
52.000000, 51.930306
52.000000, 51.931002
52.000000, 51.931692
52.000000, 51.932375
52.000000, 51.933052
52.000000, 51.933721
52.000000, 51.934384
52.000000, 51.935040
52.000000, 51.935690
52.000000, 51.936333
52.000000, 51.936970
52.000000, 51.937600
52.000000, 51.938224
52.000000, 51.938842
52.000000, 51.939453
52.000000, 51.940059
52.000000, 51.940658
52.000000, 51.941251
52.000000, 51.941839
52.000000, 51.942421
52.000000, 51.942996
52.000000, 51.943566
52.000000, 51.944131
52.000000, 51.944689
52.000000, 51.945243
52.000000, 51.945790
52.000000, 51.946332
52.000000, 51.946869
52.000000, 51.947400
52.000000, 51.947926
52.000000, 51.948447
52.000000, 51.948962
52.000000, 51.949473
52.000000, 51.949978
52.000000, 51.950478
52.000000, 51.950974
52.000000, 51.951464
52.000000, 51.951949
52.000000, 51.952430
52.000000, 51.952905
52.000000, 51.953376
52.000000, 51.953843
52.000000, 51.954304
52.000000, 51.954761
52.000000, 51.955214
52.000000, 51.955661
52.000000, 51.956105
52.000000, 51.956544
52.000000, 51.956978
52.000000, 51.957408
52.000000, 51.957834
52.000000, 51.958256
52.000000, 51.958674
52.000000, 51.959087
52.000000, 51.959496
52.000000, 51.959901
52.000000, 51.960302
52.000000, 51.960699
52.000000, 51.961092
52.000000, 51.961481
52.000000, 51.961866
52.000000, 51.962248
52.000000, 51.962625
52.000000, 51.962999
52.000000, 51.963369
52.000000, 51.963735
52.000000, 51.964098
52.000000, 51.964457
52.000000, 51.964812
52.000000, 51.965164
52.000000, 51.965512
52.000000, 51.965857
52.000000, 51.966199
52.000000, 51.966537
52.000000, 51.966871
52.000000, 51.967203
52.000000, 51.967531
52.000000, 51.967855
52.000000, 51.968177
52.000000, 51.968495
52.000000, 51.968810
52.000000, 51.969122
52.000000, 51.969431
52.000000, 51.969736
52.000000, 51.970039
42.000000, 51.870339
52.000000, 51.871635
52.000000, 51.872919
52.000000, 51.874190
52.000000, 51.875448
52.000000, 51.876693
52.000000, 51.877926
52.000000, 51.879147
52.000000, 51.880356
52.000000, 51.881552
52.000000, 51.882737
52.000000, 51.883909
52.000000, 51.885070
52.000000, 51.886219
52.000000, 51.887357
50.000000, 51.868484
51.000000, 51.859799
52.000000, 51.861201
52.000000, 51.862589
52.000000, 51.863963
52.000000, 51.865323
52.000000, 51.866670
47.000000, 51.818003
52.000000, 51.819823
52.000000, 51.821625
52.000000, 51.823409
52.000000, 51.825175
52.000000, 51.826923
52.000000, 51.828654
52.000000, 51.830367
52.000000, 51.832064
52.000000, 51.833743
52.000000, 51.835406
52.000000, 51.837052
52.000000, 51.838681
52.000000, 51.840294
52.000000, 51.841891
52.000000, 51.843472
52.000000, 51.845038
52.000000, 51.846587
52.000000, 51.848121
52.000000, 51.849640
52.000000, 51.851144
52.000000, 51.852632
52.000000, 51.854106
52.000000, 51.855565
52.000000, 51.857009
52.000000, 51.858439
52.000000, 51.859855
52.000000, 51.861256
52.000000, 51.862644
52.000000, 51.864017
52.000000, 51.865377
52.000000, 51.866723
52.000000, 51.868056
52.000000, 51.869376
52.000000, 51.870682
51.000000, 51.861975
52.000000, 51.863355
52.000000, 51.864722
52.000000, 51.866074
52.000000, 51.867414
52.000000, 51.868740
52.000000, 51.870052
52.000000, 51.871352
52.000000, 51.872638
52.000000, 51.873912
52.000000, 51.875173
52.000000, 51.876421
52.000000, 51.877657
52.000000, 51.878880
52.000000, 51.880091
52.000000, 51.881290
52.000000, 51.882477
52.000000, 51.883653
52.000000, 51.884816
52.000000, 51.885968
52.000000, 51.887108
52.000000, 51.888237
52.000000, 51.889355
52.000000, 51.890461
52.000000, 51.891557
51.000000, 51.882641
52.000000, 51.883815
52.000000, 51.884977
52.000000, 51.886127
52.000000, 51.887266
52.000000, 51.888393
52.000000, 51.889509
52.000000, 51.890614
52.000000, 51.891708
52.000000, 51.892791
52.000000, 51.893863
52.000000, 51.894924
52.000000, 51.895975
52.000000, 51.897015
52.000000, 51.898045
52.000000, 51.899065
52.000000, 51.900074
52.000000, 51.901073
52.000000, 51.902062
52.000000, 51.903042
52.000000, 51.904011
52.000000, 51.904971
51.000000, 51.895922
52.000000, 51.896962
52.000000, 51.897993
52.000000, 51.899013
52.000000, 51.900023
52.000000, 51.901022
52.000000, 51.902012
52.000000, 51.902992
52.000000, 51.903962
52.000000, 51.904923
52.000000, 51.905873
52.000000, 51.906815
52.000000, 51.907746
52.000000, 51.908669
52.000000, 51.909582
52.000000, 51.910486
52.000000, 51.911382
52.000000, 51.912268
52.000000, 51.913145
52.000000, 51.914014
52.000000, 51.914874
52.000000, 51.915725
