total reward, running mean
49.000000, 42.403418
48.000000, 42.459383
49.000000, 42.524790
49.000000, 42.589542
49.000000, 42.653646
48.000000, 42.707110
48.000000, 42.760039
49.000000, 42.822438
48.000000, 42.874214
48.000000, 42.925472
49.000000, 42.986217
49.000000, 43.046355
49.000000, 43.105891
49.000000, 43.164832
49.000000, 43.223184
49.000000, 43.280952
49.000000, 43.338143
21.000000, 43.114761
22.000000, 42.903614
49.000000, 42.964578
50.000000, 43.034932
50.000000, 43.104583
49.000000, 43.163537
49.000000, 43.221901
49.000000, 43.279682
49.000000, 43.336885
49.000000, 43.393517
49.000000, 43.449581
49.000000, 43.505086
49.000000, 43.560035
49.000000, 43.614434
49.000000, 43.668290
49.000000, 43.721607
49.000000, 43.774391
48.000000, 43.816647
49.000000, 43.868481
49.000000, 43.919796
49.000000, 43.970598
48.000000, 44.010892
49.000000, 44.060783
49.000000, 44.110175
49.000000, 44.159073
49.000000, 44.207483
49.000000, 44.255408
50.000000, 44.312854
49.000000, 44.359725
49.000000, 44.406128
48.000000, 44.442067
49.000000, 44.487646
49.000000, 44.532770
49.000000, 44.577442
48.000000, 44.611668
